Year,County_Name,State_Name,diversity,smoking,obesity,house_income,unemployment_rate,pct_edu_or_health,life_expectancy
2022,Jasper County,Georgia,40.53,0.773565994,0.31884058,57374,6.104440908,0.175473733,75.74077534
2022,Jeff Davis County,Georgia,47.39,1.370742379,0.913043478,41780,4.064366291,0.21148193,73.59825786
2022,Jefferson County,Georgia,55.34,1.183058372,1.347826087,46865,4.497475906,0.188050617,71.87327502
2022,Jenkins County,Georgia,55.33,1.507239838,1.449275362,31463,4.915912031,0.207482993,74.10188257
2022,Johnson County,Georgia,51.83,1.404866744,0.826086957,47796,8.295454545,0.168835192,74.14163093
2022,Jones County,Georgia,44.52,0.432322346,0.376811594,66288,4.254356189,0.22658158,77.88553791
2022,Lamar County,Georgia,49.23,0.551757623,0.405797101,64966,5.396190924,0.190878588,73.75211642
2022,Lanier County,Georgia,50.41,0.824752541,0.608695652,39971,2.30299667,0.301050838,75.39820778
2022,Laurens County,Georgia,53.07,0.875939089,1.086956522,46776,5.532100742,0.258180511,73.14700196
2022,Lee County,Georgia,47.13,-0.011294397,0.028985507,83632,4.371913766,0.292254408,75.43799294
2022,Liberty County,Georgia,67.48,0.483508893,0.652173913,55149,8.707215541,0.216466118,75.37635874
2022,Lincoln County,Georgia,46.52,0.756503812,0.768115942,50754,3.553146643,0.275991258,77.89842414
2022,Long County,Georgia,61.62,0.551757623,0.594202899,56819,4.47533009,0.178233668,80.73586701
2022,Lowndes County,Georgia,58.84,0.261700522,0.52173913,52821,5.089204026,0.249969876,75.28808111
2022,Lumpkin County,Georgia,18.9,0.347011434,-0.072463768,67592,5.060703667,0.250016311,77.46469378
2022,McDuffie County,Georgia,54.92,1.012436548,0.768115942,54752,3.779479944,0.260919661,73.06311663
2022,McIntosh County,Georgia,50.87,0.53469544,0.52173913,51262,4.446326487,0.174163528,80.66213478
2022,Macon County,Georgia,52.88,1.234244919,1.362318841,33960,9.169859515,0.210911136,73.19287645
2022,Madison County,Georgia,35.54,0.517633258,0.420289855,53626,5.849069948,0.246544471,75.63055867
2022,Marion County,Georgia,56.84,0.790628177,0.550724638,48836,5.421686747,0.206652512,76.31428999
2022,Meriwether County,Georgia,53.22,1.063623095,0.927536232,52392,7.119628339,0.208203076,73.25369715
2022,Miller County,Georgia,48.42,0.841814724,0.724637681,52132,5.041031653,0.296707819,69.45394513
2022,Mitchell County,Georgia,58.56,1.131871825,1.492753623,45966,9.479661606,0.175393676,72.74636391
2022,Monroe County,Georgia,42.92,0.278762704,-0.173913043,74867,3.768200776,0.24270073,76.55420856
2022,Montgomery County,Georgia,51.08,0.756503812,0.579710145,49138,6.49986402,0.267888307,74.89389448
2022,Morgan County,Georgia,42.3,0.142265245,0.057971014,81524,2.896837127,0.23267377,77.10577949
2022,Murray County,Georgia,33.01,0.773565994,0.52173913,60617,6.665623533,0.119083543,75.04827998
2022,Muscogee County,Georgia,63.34,0.329949251,0.710144928,54561,7.29562844,0.240726887,73.54341347
2022,Newton County,Georgia,60.12,0.295824887,0.637681159,70732,6.608935876,0.229724861,75.67965723
2022,Oconee County,Georgia,30.45,-0.8814657,-0.710144928,116221,2.880465378,0.30663704,80.55496941
2022,Oglethorpe County,Georgia,41.28,0.637068535,0.449275362,66672,4.512293975,0.28720996,78.15257738
2022,Paulding County,Georgia,51.83,-0.062480944,0.144927536,89237,4.087473064,0.197498871,78.45426309
2022,Peach County,Georgia,60.07,0.466446711,0.637681159,60940,6.649395509,0.232612901,73.26860684
2022,Pickens County,Georgia,14.12,0.210513974,-0.31884058,72558,4.523676187,0.210114703,77.7068178
2022,Pierce County,Georgia,28.74,0.910063453,0.623188406,54861,2.294477113,0.245692707,73.27455617
2022,Pike County,Georgia,24.07,0.312887069,-0.101449275,83866,4.539459222,0.184916523,75.14842889
2022,Polk County,Georgia,46.7,0.790628177,0.289855072,51956,4.813308302,0.173615296,73.3212007
2022,Pulaski County,Georgia,54.91,0.6711929,0.449275362,42545,3.858847423,0.334037497,78.96961331
2022,Putnam County,Georgia,50.25,0.347011434,0.217391304,60825,3.189042242,0.22356626,77.63812787
2022,Quitman County,Georgia,54.35,1.336618014,0.942028986,38889,23.46938776,0.222857143,70.57415778
2022,Rabun County,Georgia,21.77,0.466446711,0.304347826,57261,2.643923241,0.184114469,77.51744778
2022,Randolph County,Georgia,48.65,1.575488568,1.637681159,24638,7.506601283,0.180668842,74.68337015
2022,Richmond County,Georgia,58.31,0.466446711,0.884057971,50605,8.330776149,0.238710869,73.18827243
2022,Rockdale County,Georgia,59.39,-0.079543127,0.797101449,68999,6.036933359,0.207339322,76.65350827
2022,Schley County,Georgia,39.66,0.517633258,0.260869565,53274,3.490759754,0.228723404,80.28510052
2022,Screven County,Georgia,53.27,1.02949873,0.811594203,49941,7.224933102,0.199694605,73.98585425
2022,Seminole County,Georgia,50.93,0.790628177,0.608695652,46063,5.788423154,0.289043584,73.45412206
2022,Spalding County,Georgia,56.24,0.60294417,0.884057971,57367,5.624252094,0.212172443,74.14097376
2022,Stephens County,Georgia,32.87,0.466446711,0.289855072,52901,5.847563515,0.202158719,72.74852719
2022,Stewart County,Georgia,56.48,0.961250001,1.188405797,43094,5.067350866,0.206081081,73.8135743
2022,Sumter County,Georgia,58.3,0.773565994,1.260869565,38899,6.453103342,0.23032598,73.51572303
2022,Talbot County,Georgia,51.58,1.046560913,1.15942029,48065,4.251170047,0.306720978,74.26129494
2022,Taliaferro County,Georgia,61.18,1.183058372,0.956521739,45881,4.022988506,0.152694611,
2022,Tattnall County,Georgia,59.07,1.012436548,0.666666667,51868,7.974889561,0.217786761,75.86540127
2022,Taylor County,Georgia,51.5,1.421928926,1.014492754,40727,6.606699752,0.242112255,75.64149329
2022,Telfair County,Georgia,62.96,1.080685278,1.173913043,41801,2.143424186,0.222282315,76.94676996
2022,Terrell County,Georgia,52.8,1.234244919,1.376811594,43507,8.676429953,0.201210287,72.64494279
2022,Thomas County,Georgia,53.91,0.449384528,0.637681159,55958,6.182531894,0.260602891,74.72207653
2022,Tift County,Georgia,60.67,0.688255082,0.52173913,52561,2.93764988,0.231456005,73.74481693
2022,Toombs County,Georgia,58.67,0.756503812,0.768115942,47310,6.231536189,0.243575859,73.28834423
2022,Towns County,Georgia,12.3,0.193451792,-0.173913043,55574,5.489795918,0.244007774,78.97772979
2022,Treutlen County,Georgia,48.17,1.336618014,0.884057971,38641,10.86607859,0.263157895,74.86284612
2022,Troup County,Georgia,56.28,0.6711929,0.507246377,53599,4.826231119,0.203258065,74.44405014
2022,Turner County,Georgia,55.74,1.131871825,1.231884058,39666,6.987750557,0.246034122,72.44382373
2022,Twiggs County,Georgia,52.29,1.046560913,0.637681159,50446,3.395169758,0.151086957,71.35329462
2022,Union County,Georgia,13.53,0.295824887,-0.231884058,59783,2.731638983,0.220656311,78.93743585
2022,Upson County,Georgia,48.08,0.961250001,0.637681159,48740,3.141271874,0.235040099,71.19208167
2022,Walker County,Georgia,18.94,0.790628177,-0.101449275,52276,5.48624588,0.232937879,74.8459737
2022,Walton County,Georgia,45.05,0.312887069,0.173913043,79425,5.155794665,0.202165832,76.19090155
2022,Ware County,Georgia,51.89,1.02949873,0.811594203,44138,4.260761529,0.229847328,72.39344064
2022,Warren County,Georgia,49.57,1.234244919,1.289855072,45091,8.968003605,0.159405941,73.10657629
2022,Washington County,Georgia,56.44,0.995374366,1.144927536,43810,4.453688976,0.252273018,74.51673652
2022,Wayne County,Georgia,45.89,0.927125636,0.362318841,49847,6.162117452,0.225738211,73.30603154
2022,Webster County,Georgia,63.19,0.688255082,0.739130435,35000,8.899082569,0.223564955,79.08002727
2022,Wheeler County,Georgia,54.25,1.234244919,1.144927536,36354,6.434134778,0.120883098,78.2612188
2022,White County,Georgia,17.9,0.210513974,-0.376811594,66256,3.478394116,0.234243531,78.12421717
2022,Whitfield County,Georgia,54.3,0.312887069,0.188405797,59659,5.700986633,0.172277771,77.17271675
2022,Wilcox County,Georgia,53.07,1.080685278,1.130434783,46759,5.332024861,0.184865238,75.17012261
2022,Wilkes County,Georgia,57.1,0.893001271,0.782608696,51780,2.914523635,0.21518668,75.21437031
2022,Wilkinson County,Georgia,54.54,0.961250001,0.811594203,40757,5.814289847,0.215909091,73.22583242
2022,Worth County,Georgia,48.18,0.824752541,0.594202899,56496,7.037275064,0.194262012,74.16373533
2022,Hawaii County,Hawaii,73.34,-0.198978404,-1.115942029,74238,6.467936813,0.222415582,80.96982068
2022,Honolulu County,Hawaii,66.24,-0.8814657,-1.086956522,99816,4.786186753,0.230155967,82.37794195
2022,Kalawao County,Hawaii,73.04,-0.659657329,-0.898550725,87813,0,0.25,
2022,Kauai County,Hawaii,71.71,-0.693781694,-1.15942029,88869,4.072799613,0.176470588,82.34767491
2022,Maui County,Hawaii,71.52,-0.557284234,-1.304347826,95379,5.411295558,0.185401245,82.89580989
2022,Ada County,Idaho,30.55,-0.94971443,-0.652173913,83881,3.22198693,0.227075589,80.81128276
2022,Adams County,Idaho,18.85,-0.079543127,-0.376811594,55891,8.729743858,0.152920962,80.90548265
2022,Bannock County,Idaho,31.1,-0.198978404,0.376811594,60998,5.073004113,0.276657207,76.94246294
2022,Bear Lake County,Idaho,14.26,-0.216040586,-0.391304348,63244,4.321855235,0.265883217,78.29162194
2022,Benewah County,Idaho,28.65,0.381135799,-0.420289855,54191,3.807362582,0.170117955,74.75053428
2022,Bingham County,Idaho,42.04,-0.437848957,0.217391304,69433,6.114124539,0.206877427,76.65625929
2022,Blaine County,Idaho,43.78,-0.8814657,-0.695652174,81794,2.338426225,0.136760925,85.24595348
2022,Boise County,Idaho,24.75,-0.506097687,-0.449275362,70776,3.378184941,0.188444444,81.79321808
2022,Bonner County,Idaho,17.66,-0.045418762,-0.884057971,61816,3.522995994,0.171627232,79.6263778
2022,Bonneville County,Idaho,31.68,-0.523159869,-0.260869565,73103,4.627722064,0.243042042,77.1856646
2022,Boundary County,Idaho,21.2,0.193451792,-0.31884058,58810,3.819236153,0.182952183,79.48700398
2022,Butte County,Idaho,20.57,0.005767785,0.173913043,37358,1.960784314,0.17047619,77.0729374
2022,Camas County,Idaho,34.63,0.03989215,0.014492754,63750,4.961832061,0.238955823,
2022,Canyon County,Idaho,46.57,-0.181916221,0.536231884,68473,3.536251467,0.200582413,78.74824437
2022,Caribou County,Idaho,19.61,-0.028356579,-0.043478261,65380,2.829099307,0.229352347,78.68874697
2022,Cassia County,Idaho,46.28,-0.471973322,0.347826087,63525,2.953586498,0.189304348,77.53834794
2022,Clark County,Idaho,58.5,-0.045418762,0.333333333,53500,1.941747573,0.237623762,
2022,Clearwater County,Idaho,21.11,0.125203062,-0.347826087,55885,4.417670683,0.265306122,79.38796921
2022,Custer County,Idaho,20.05,-0.062480944,-0.463768116,60357,1.669359181,0.154435926,79.00882193
2022,Elmore County,Idaho,46.09,-0.062480944,0,55000,6.446188341,0.155482325,78.11126832
2022,Franklin County,Idaho,18.38,-0.420786775,-0.362318841,61679,1.139644431,0.170458039,79.17761146
2022,Fremont County,Idaho,28.96,-0.250164951,-0.028985507,67015,4.52823975,0.188858227,79.6696816
2022,Gem County,Idaho,27.16,-0.096605309,0.260869565,65204,2.756439223,0.217239777,77.03236919
2022,Gooding County,Idaho,47.89,-0.233102768,0.420289855,60938,3.544575725,0.183324053,78.48153101
2022,Idaho County,Idaho,18.27,0.125203062,-0.289855072,54745,4.285299245,0.208832903,80.0224023
2022,Jefferson County,Idaho,24.91,-0.608470782,-0.086956522,77491,2.399349329,0.235069444,79.46184264
2022,Jerome County,Idaho,51.6,-0.181916221,-0.289855072,67347,3.51305813,0.164323758,79.43253291
2022,Kootenai County,Idaho,22.81,-0.233102768,-0.333333333,71949,3.117791148,0.216407286,79.14262063
2022,Latah County,Idaho,24.35,-0.625532964,-0.637681159,62258,5.273982665,0.33514268,82.79509247
2022,Lemhi County,Idaho,14.73,-0.062480944,0.043478261,49216,3.137365743,0.180040852,77.38245208
2022,Lewis County,Idaho,33.36,0.295824887,0.173913043,46484,4.178674352,0.221804511,76.31254514
2022,Lincoln County,Idaho,48.78,-0.079543127,0.362318841,62250,5.637982196,0.181210692,76.16592672
2022,Madison County,Idaho,25.14,-0.420786775,0.463768116,53025,8.149014482,0.342333908,79.40003402
2022,Minidoka County,Idaho,50.16,-0.31841368,0.101449275,63594,3.332693046,0.173174367,77.52454363
2022,Nez Perce County,Idaho,24.9,-0.216040586,0,65023,3.247546027,0.253331314,77.11911332
2022,Oneida County,Idaho,14.23,-0.233102768,-0.362318841,67383,0.650557621,0.306828812,78.44034545
2022,Owyhee County,Idaho,46.25,-0.011294397,-0.043478261,58440,2.218148488,0.14904387,77.69475503
2022,Payette County,Idaho,38.82,-0.216040586,-0.086956522,62721,4.372893383,0.217419534,77.19545816
2022,Power County,Idaho,51.29,-0.31841368,0.536231884,56671,7.47759283,0.153888735,78.11389268
2022,Shoshone County,Idaho,20.04,0.654130717,0.057971014,44807,5.046728972,0.184860415,75.93385978
2022,Teton County,Idaho,33.18,-0.932652247,-1.043478261,88906,1.602976957,0.154181818,83.47821299
2022,Twin Falls County,Idaho,38.37,-0.369600228,0.173913043,61183,3.093681917,0.214549413,77.22210888
2022,Valley County,Idaho,4.81,-0.642595146,-1.217391304,72878,1.516360734,0.201580227,84.96812091
2022,Washington County,Idaho,35.68,-0.079543127,0.115942029,50046,4.468339307,0.227113557,78.22502758
2022,Adams County,Illinois,17.45,0.074016515,0.043478261,63767,3.883944053,0.268340349,77.83135977
2022,Alexander County,Illinois,48.6,0.807690359,1.188405797,40365,9.310344828,0.264530147,70.48362594
2022,Bond County,Illinois,24.35,0.125203062,0.52173913,58617,4.337349398,0.267142457,78.3891155
2022,Boone County,Illinois,44.58,-0.335475863,0.202898551,80502,7.655519469,0.191273093,79.25465519
2022,Brown County,Illinois,39.98,0.347011434,0.724637681,64760,2.105263158,0.197270471,78.94274617
2022,Bureau County,Illinois,25.03,-0.079543127,0.333333333,64165,5.714285714,0.224443606,78.11820252
2022,Calhoun County,Illinois,9.51,0.295824887,0.376811594,88059,4.06504065,0.268361582,80.37378898
2022,Carroll County,Illinois,19.88,0.056954333,0.304347826,61539,4.925832634,0.198115985,78.07025307
2022,Cass County,Illinois,41.98,0.227576157,0.724637681,64826,5.391527599,0.189789688,76.38397627
2022,Champaign County,Illinois,54.08,-0.471973322,0.463768116,61090,4.768900441,0.409348918,80.12556644
2022,Christian County,Illinois,13.33,0.347011434,0.449275362,56933,4.421503701,0.247673392,76.50177704
2022,Clark County,Illinois,7.5,0.244638339,0.463768116,65874,4.003202562,0.258131776,76.06203085
2022,Clay County,Illinois,8.99,0.53469544,0.434782609,58028,6.037980847,0.261875972,76.51603488
2022,Clinton County,Illinois,16.82,-0.011294397,0.231884058,78054,3.033999894,0.244242656,80.15619511
2022,Coles County,Illinois,19.2,0.312887069,0.47826087,53732,6.932346975,0.292820513,77.7410191
2022,Cook County,Illinois,70.71,-0.710843876,-0.536231884,78304,7.083616631,0.233355982,78.60323853
2022,Crawford County,Illinois,17.32,0.278762704,0.52173913,64163,3.349673203,0.257456829,78.9358569
2022,Cumberland County,Illinois,7.71,0.398197981,0.362318841,71274,1.865340203,0.204380883,79.69449525
2022,DeKalb County,Illinois,42.33,-0.284289316,0.420289855,68617,7.033529009,0.278860308,78.70316984
2022,De Witt County,Illinois,11.17,0.17638961,0.391304348,61823,5.422885572,0.222908995,74.85260897
2022,Douglas County,Illinois,20.71,0.329949251,0.405797101,67177,3.027559847,0.246032569,79.18549135
2022,DuPage County,Illinois,54.32,-1.290958078,-0.884057971,107035,4.748558772,0.214744585,81.9257503
2022,Edgar County,Illinois,6.83,0.210513974,0.492753623,56687,4.577152276,0.269465852,75.80266592
2022,Edwards County,Illinois,8.46,0.244638339,0.289855072,60784,6.717451524,0.233110616,76.28823746
2022,Effingham County,Illinois,9.38,0.03989215,0.115942029,73181,2.461333777,0.221994885,77.70850527
2022,Fayette County,Illinois,19.84,0.739441629,0.710144928,51962,3.841229193,0.185974257,78.13281327
2022,Ford County,Illinois,17.08,0.193451792,0.420289855,58930,4.717826217,0.24428079,76.26482512
2022,Franklin County,Illinois,9.99,0.654130717,0.637681159,51031,6.678031862,0.263685039,74.852788
2022,Fulton County,Illinois,15.12,0.278762704,0.739130435,57223,6.838046272,0.267039183,75.93927432
2022,Gallatin County,Illinois,11.22,0.841814724,0.797101449,51868,7.769097222,0.208470588,73.24649507
2022,Greene County,Illinois,6.93,0.517633258,0.405797101,58900,3.446475196,0.235803137,76.69850714
2022,Grundy County,Illinois,27.95,-0.31841368,0.072463768,89993,4.152669573,0.233892617,77.2448433
2022,Hamilton County,Illinois,9.49,0.261700522,0.376811594,60574,4.443815454,0.248815166,77.61405398
2022,Hancock County,Illinois,9.39,0.159327427,0.420289855,61026,4.687681749,0.236514523,78.30366239
2022,Hardin County,Illinois,6.3,0.705317264,0.507246377,53026,2.612826603,0.388617886,73.84597648
2022,Henderson County,Illinois,10.87,0.10814088,0.15942029,64946,7.889793363,0.197824609,77.60233807
2022,Henry County,Illinois,21.15,-0.062480944,0.304347826,66313,4.499938693,0.202559274,78.14448622
2022,Iroquois County,Illinois,21.02,0.278762704,0.550724638,62866,4.942263279,0.235908649,75.90325687
2022,Jackson County,Illinois,44.11,0.193451792,0.855072464,44847,8.070189151,0.355439357,77.28821512
2022,Jasper County,Illinois,7.07,0.329949251,0.405797101,67429,4.888067365,0.168646081,81.17002673
2022,Jefferson County,Illinois,28.1,0.364073616,0.492753623,58384,6.451612903,0.245536806,75.31663265
2022,Jersey County,Illinois,9.14,0.074016515,0.333333333,77607,3.438261195,0.243523819,76.05119094
2022,Jo Daviess County,Illinois,12.57,-0.096605309,0.260869565,67729,2.737390056,0.202085448,80.52821776
2022,Johnson County,Illinois,32.36,0.398197981,0.52173913,63295,2.93398533,0.31371651,77.03605049
2022,Kane County,Illinois,58.06,-0.659657329,0.550724638,96400,5.030386545,0.190789596,80.9635674
2022,Kankakee County,Illinois,47.68,-0.028356579,0.608695652,65489,5.239744827,0.257596037,76.64362354
2022,Kendall County,Illinois,52.6,-0.932652247,0.043478261,106358,4.262647415,0.239602821,81.17323711
2022,Knox County,Illinois,32.63,0.347011434,0.884057971,50263,4.911185569,0.305353092,76.34432164
2022,Lake County,Illinois,58.82,-1.017963159,-0.115942029,104553,4.988984531,0.199753298,80.99484261
2022,LaSalle County,Illinois,28.71,0.074016515,0.507246377,67942,5.435771227,0.213371051,76.52810005
2022,Lawrence County,Illinois,27.27,0.500571076,0.855072464,55811,7.808911346,0.241820296,75.14639865
2022,Lee County,Illinois,26.51,0.074016515,0.420289855,64588,3.475463605,0.248644057,78.34912762
2022,Livingston County,Illinois,20.59,0.364073616,0.579710145,68175,3.706051873,0.23241755,76.05930331
2022,Logan County,Illinois,24.25,0.074016515,0.434782609,62547,5.183752418,0.251978784,76.80428645
2022,McDonough County,Illinois,24.34,0.125203062,0.405797101,48904,8.016003429,0.306951456,77.77270388
2022,McHenry County,Illinois,35.79,-0.642595146,-0.217391304,100101,4.852762005,0.20227712,80.34778302
2022,McLean County,Illinois,37.38,-0.489035505,0.173913043,75356,3.234461844,0.262745829,79.42745717
2022,Macon County,Illinois,40.98,0.295824887,0.753623188,59622,7.198479747,0.233929843,76.25406434
2022,Macoupin County,Illinois,9.65,0.278762704,0.536231884,64706,4.569104153,0.225019826,76.71353233
2022,Madison County,Illinois,29.58,0.005767785,0.695652174,71759,5.236814528,0.230869764,76.28864375
2022,Marion County,Illinois,18.37,0.517633258,0.608695652,59099,8.142067348,0.256003404,73.62483353
2022,Marshall County,Illinois,13.51,0.10814088,0.275362319,64940,4.232119756,0.215360865,77.22335398
2022,Mason County,Illinois,8.03,0.500571076,0.420289855,58479,5.189295039,0.21858864,75.12651744
2022,Massac County,Illinois,24.99,0.517633258,0.550724638,57365,3.672506739,0.198495978,74.82403683
2022,Menard County,Illinois,9.45,-0.130729674,0.188405797,84846,4.941860465,0.272341148,79.93462198
2022,Mercer County,Illinois,11.25,0.10814088,0.289855072,67028,3.263006159,0.207531834,78.07672111
2022,Monroe County,Illinois,8.46,-0.591408599,-0.217391304,100685,1.697587639,0.24251497,80.67358864
2022,Montgomery County,Illinois,14.43,0.432322346,0.869565217,61796,5.558288244,0.221788194,76.12879898
2022,Morgan County,Illinois,22.32,0.329949251,0.405797101,61188,6.374058303,0.267142457,76.6816736
2022,Moultrie County,Illinois,8.18,0.278762704,0.231884058,72833,4.057591623,0.211005002,77.0523103
2022,Ogle County,Illinois,27.18,-0.113667491,0.362318841,75782,6.010949594,0.247780501,78.49068709
2022,Peoria County,Illinois,49.99,-0.181916221,0.927536232,63409,6.616582496,0.297405848,76.77330995
2022,Perry County,Illinois,25.19,0.568819805,0.956521739,56338,6.079419,0.274632078,77.29359757
2022,Piatt County,Illinois,8.58,-0.284289316,-0.072463768,81151,4.65035772,0.322764129,80.03635343
2022,Pike County,Illinois,8.7,0.500571076,0.52173913,55514,4.684257338,0.23281493,76.49235973
2022,Pope County,Illinois,19.62,0.517633258,0.492753623,57582,9.129511677,0.347352025,79.11496247
2022,Pulaski County,Illinois,50.61,0.841814724,1.304347826,41038,4.202586207,0.35151856,74.00717114
2022,Putnam County,Illinois,16.93,-0.096605309,0.231884058,75726,3.174603175,0.218330849,80.81537604
2022,Randolph County,Illinois,24.54,0.500571076,0.797101449,63860,5.210768419,0.243834527,77.02689043
2022,Richland County,Illinois,11.14,0.329949251,0.52173913,61607,4.24188865,0.230191167,76.71875107
2022,Rock Island County,Illinois,48.35,-0.011294397,0.275362319,64435,6.186015202,0.205919725,77.41156714
2022,St. Clair County,Illinois,55.45,-0.062480944,0.724637681,68915,5.698908703,0.23185717,75.61801183
2022,Saline County,Illinois,15.09,0.620006352,0.826086957,51710,5.904673762,0.294187076,73.23211119
2022,Sangamon County,Illinois,36.08,-0.216040586,0.434782609,71653,5.217480194,0.281802396,77.70220794
2022,Schuyler County,Illinois,16.18,0.329949251,0.47826087,63737,6.689590497,0.224455611,76.38870601
2022,Scott County,Illinois,8.43,0.329949251,0.347826087,70500,2.850971922,0.271231659,78.08115599
2022,Shelby County,Illinois,6.82,0.347011434,0.420289855,65585,3.955174687,0.216197666,79.28334077
2022,Stark County,Illinois,13.11,0.381135799,0.463768116,58125,3.330689929,0.196062346,76.14909807
2022,Stephenson County,Illinois,33.26,0.10814088,0.637681159,57527,5.327964792,0.261658672,77.78115239
2022,Tazewell County,Illinois,13.62,-0.130729674,-0.028985507,74606,3.922659619,0.244357576,78.25332429
2022,Union County,Illinois,17.58,0.364073616,0.52173913,54090,6.308669244,0.317371445,75.15375272
2022,Vermilion County,Illinois,37.66,0.500571076,0.898550725,52787,6.671374186,0.227935129,74.55210144
2022,Wabash County,Illinois,14.61,0.125203062,0.420289855,54074,4.382170397,0.243705744,78.58687406
2022,Warren County,Illinois,31.69,-0.011294397,0.550724638,62700,7.253198166,0.289264802,76.64386085
2022,Washington County,Illinois,8.84,-0.079543127,0.115942029,75111,4.721383475,0.209881878,79.42011828
2022,Wayne County,Illinois,8.23,0.466446711,0.52173913,53522,3.634169237,0.281658781,76.50705738
2022,White County,Illinois,7.8,0.466446711,0.492753623,54605,3.511895129,0.226266354,74.78991575
2022,Whiteside County,Illinois,30.09,-0.028356579,0.434782609,62828,4.415201524,0.230505924,77.60591784
2022,Will County,Illinois,57.68,-0.779092606,-0.028985507,103678,5.009751019,0.216288697,79.20164516
2022,Williamson County,Illinois,21.28,0.10814088,0.47826087,60325,4.374232936,0.302135782,77.28375022
2022,Winnebago County,Illinois,52.38,-0.079543127,0.739130435,61738,7.502206531,0.221481778,76.16636963
2022,Woodford County,Illinois,10.33,-0.420786775,-0.130434783,80093,3.27630142,0.259153718,79.13371354
2022,Adams County,Indiana,13.59,0.927125636,0.594202899,61731,3.208758022,0.199232969,77.91716886
2022,Allen County,Indiana,46.25,0.125203062,0.739130435,66222,4.822690057,0.243512753,76.64779534
2022,Bartholomew County,Indiana,35.81,0.074016515,0.449275362,76912,3.637394303,0.190818177,77.97686739
2022,Benton County,Indiana,17.19,0.654130717,0.608695652,58620,3.65911237,0.196520461,76.7685664
2022,Blackford County,Indiana,10.31,1.02949873,0.52173913,51108,5.520909758,0.176470588,75.01859058
2022,Boone County,Indiana,21.73,-0.523159869,-0.202898551,103038,3.091972411,0.243261528,78.2323728
2022,Brown County,Indiana,9.86,0.193451792,0.115942029,73933,3.856749311,0.186246418,78.2654813
2022,Carroll County,Indiana,13.96,0.432322346,0.449275362,61464,3.089348814,0.222210647,80.27445255
2022,Cass County,Indiana,38.15,0.654130717,0.797101449,55862,4.190266415,0.212710055,75.76397116
2022,Clark County,Indiana,32.61,0.347011434,0.579710145,69005,3.720369254,0.206375974,74.86877134
2022,Clay County,Indiana,10.47,0.739441629,0.420289855,68364,4.287926959,0.255770377,75.61292113
2022,Clinton County,Indiana,32.19,0.398197981,0.855072464,59515,3.427682737,0.201107962,75.82891856
2022,Crawford County,Indiana,9.09,1.387804561,0.753623188,46706,3.610430131,0.186589595,74.23345682
2022,Daviess County,Indiana,20.72,1.012436548,0.884057971,64113,1.891648436,0.175629591,76.43905678
2022,Dearborn County,Indiana,8.64,0.517633258,0.028985507,80352,2.147962287,0.229806908,77.31448096
2022,Decatur County,Indiana,11.8,0.53469544,0.507246377,71566,3.133406034,0.18372861,75.81912016
2022,DeKalb County,Indiana,10.96,0.517633258,0.565217391,68110,4.301846209,0.179340701,76.36067846
2022,Delaware County,Indiana,25.89,0.637068535,0.884057971,53377,6.105976477,0.286251393,74.17814361
2022,Dubois County,Indiana,20.65,0.125203062,0.275362319,68945,1.851372346,0.171481335,79.18789416
2022,Elkhart County,Indiana,43.06,0.17638961,0.420289855,63978,3.809218016,0.187989318,78.051109
2022,Fayette County,Indiana,11.76,1.251307102,0.768115942,52219,4.535418583,0.245350294,72.34523296
2022,Floyd County,Indiana,24.45,0.074016515,0.101449275,75686,3.904034896,0.239597519,75.28349293
2022,Fountain County,Indiana,11.01,0.637068535,0.304347826,60559,5.197505198,0.216460268,74.7609204
2022,Franklin County,Indiana,7.41,0.60294417,0.202898551,75985,2.140621034,0.214680961,77.39662417
2022,Fulton County,Indiana,18.41,0.500571076,0.231884058,62644,7.156289177,0.163384719,74.73886917
2022,Gibson County,Indiana,17.09,0.483508893,0.275362319,64153,2.789015569,0.19389621,76.95456865
2022,Grant County,Indiana,28.66,0.756503812,0.985507246,53033,7.307065898,0.308430478,73.2115231
2022,Greene County,Indiana,8.45,0.739441629,0.391304348,57771,6.700431182,0.225718897,75.74999917
2022,Hamilton County,Indiana,33.16,-1.069149707,-0.956521739,114866,2.717416836,0.241633713,81.56538307
2022,Hancock County,Indiana,18.13,-0.164854039,0.550724638,85262,2.699579346,0.222172075,78.956463
2022,Harrison County,Indiana,9.94,0.620006352,0.47826087,71302,3.83715489,0.243957826,76.94148665
2022,Hendricks County,Indiana,33.54,-0.38666241,-0.420289855,95261,2.368103017,0.244197586,79.21625853
2022,Henry County,Indiana,13.85,0.875939089,0.623188406,57632,4.522706209,0.255727043,75.18784574
2022,Howard County,Indiana,29.24,0.53469544,0.579710145,62014,5.845834178,0.227521059,74.07428014
2022,Huntington County,Indiana,12.11,0.483508893,0.492753623,59894,3.382337275,0.212304978,76.72572098
2022,Jackson County,Indiana,25.23,0.6711929,0.637681159,65609,2.710475858,0.153542954,75.245622
2022,Jasper County,Indiana,21.31,0.432322346,0.637681159,77777,4.099943922,0.196738354,76.95794466
2022,Jay County,Indiana,11.11,1.02949873,0.956521739,52231,4.379180602,0.179910373,75.50439538
2022,Jefferson County,Indiana,15.01,0.637068535,0.304347826,57801,3.381271972,0.233924319,75.35940922
